"genes","logFC","logCPM","LR","PValue","FDR"
"ENSDARG00000093723",0.7974429,-3.635567,0.336815,0.5616734,1
"ENSDARG00000117634",0.7974429,-3.635567,0.336815,0.5616734,1
"ENSDARG00000011506",0.09479293,3.089274,0.3365953,0.5618011,1
"ENSDARG00000071589",-0.106313,1.812427,0.3365547,0.5618247,1
"ENSDARG00000076013",-0.1759363,-0.4408139,0.3365469,0.5618293,1
"ENSDARG00000013024",0.1123009,2.099003,0.3362983,0.5619738,1
"ENSDARG00000114589",-0.07119484,4.721369,0.3362224,0.5620179,1
"ENSDARG00000069425",-0.05820647,5.028395,0.3361885,0.5620376,1
"ENSDARG00000101679",0.1232892,1.199893,0.3361708,0.5620479,1
"ENSDARG00000062310",-0.1197827,3.643439,0.3361676,0.5620497,1
"ENSDARG00000028583",0.1087077,1.505052,0.3357896,0.5622697,1
"ENSDARG00000098934",0.08898951,3.790958,0.335745,0.5622956,1
"ENSDARG00000089904",-0.1032068,2.303111,0.3357245,0.5623076,1
"ENSDARG00000027172",-0.07020064,3.594309,0.3356681,0.5623404,1
"ENSDARG00000077383",0.06760925,6.694404,0.3354011,0.5624959,1
"ENSDARG00000100359",-0.06233008,4.8109,0.3353502,0.5625256,1
"ENSDARG00000095566",0.471773,-2.959308,0.3353198,0.5625432,1
"ENSDARG00000100295",0.5885284,-2.21498,0.3353002,0.5625547,1
"ENSDARG00000070692",0.7951066,-3.637206,0.3352097,0.5626074,1
"ENSDARG00000099319",0.7951066,-3.637206,0.3352097,0.5626074,1
"ENSDARG00000114425",0.09594069,3.619914,0.3352018,0.562612,1
"ENSDARG00000094716",0.5385244,-3.100442,0.3351214,0.5626589,1
"ENSDARG00000013669",-0.1763099,4.924592,0.335074,0.5626865,1
"ENSDARG00000077926",0.0882928,2.691662,0.3349198,0.5627764,1
"ENSDARG00000075397",0.07902434,3.194021,0.3348938,0.5627916,1
"ENSDARG00000104430",0.384084,-1.738749,0.3348317,0.5628278,1
"ENSDARG00000088891",0.156524,0.3601349,0.3347359,0.5628836,1
"ENSDARG00000103806",-0.1648235,0.5527189,0.3346717,0.5629211,1
"ENSDARG00000069852",-0.1312206,1.342293,0.334615,0.5629542,1
"ENSDARG00000014986",-0.05437932,5.867065,0.3345302,0.5630036,1
"ENSDARG00000071450",-0.2358136,-1.475745,0.3344882,0.5630281,1
"ENSDARG00000042141",-0.1129996,3.322931,0.3343819,0.5630902,1
"ENSDARG00000005716",0.1069179,2.241848,0.3343662,0.5630994,1
"ENSDARG00000104084",-0.06426354,4.515654,0.3342896,0.5631441,1
"ENSDARG00000022730",-0.1320487,1.858021,0.3342753,0.5631524,1
"ENSDARG00000058062",0.0780052,5.552163,0.3341595,0.56322,1
"ENSDARG00000038754",0.06020584,5.285241,0.3340648,0.5632753,1
"ENSDARG00000095050",0.7933335,-3.637002,0.3340015,0.5633123,1
"ENSDARG00000097075",0.7933335,-3.637002,0.3340015,0.5633123,1
"ENSDARG00000097778",0.7933335,-3.637002,0.3340015,0.5633123,1
"ENSDARG00000100672",0.7933335,-3.637002,0.3340015,0.5633123,1
"ENSDARG00000117135",0.7933335,-3.637002,0.3340015,0.5633123,1
"ENSDARG00000117311",0.7933335,-3.637002,0.3340015,0.5633123,1
"ENSDARG00000117492",0.7933335,-3.637002,0.3340015,0.5633123,1
"ENSDARG00000031976",0.2392302,-1.494309,0.333908,0.5633669,1
"ENSDARG00000027153",0.170285,-0.4080165,0.3338953,0.5633743,1
"ENSDARG00000052747",-0.06803987,3.821127,0.3336897,0.5634945,1
"ENSDARG00000076995",0.07331374,3.974829,0.3336809,0.5634996,1
"ENSDARG00000008866",0.1768832,0.9201618,0.3336269,0.5635312,1
"ENSDARG00000115315",0.4724684,-2.958066,0.3332625,0.5637443,1
"ENSDARG00000114159",-0.1818562,-0.113961,0.333205,0.5637779,1
"ENSDARG00000096843",0.08669505,6.790887,0.3331633,0.5638023,1
"ENSDARG00000020158",-0.131015,1.514398,0.3331568,0.5638062,1
"ENSDARG00000060029",0.07762058,3.998068,0.3331273,0.5638234,1
"ENSDARG00000002632",-0.05831319,6.993578,0.3330685,0.5638578,1
"ENSDARG00000093773",-0.1456268,0.9981604,0.3329647,0.5639185,1
"ENSDARG00000020788",0.2038004,-0.7075395,0.3329435,0.563931,1
"ENSDARG00000109643",-0.1714019,-0.09056119,0.3329389,0.5639336,1
"ENSDARG00000074757",-0.08123789,2.904803,0.3329004,0.5639562,1
"ENSDARG00000058638",-0.07003247,4.128426,0.3328605,0.5639796,1
"ENSDARG00000099359",-0.2262057,1.152546,0.332795,0.5640179,1
"ENSDARG00000027070",0.1035622,1.9967,0.3327803,0.5640265,1
"ENSDARG00000101982",-0.1267475,3.15476,0.332743,0.5640483,1
"ENSDARG00000077946",-0.128359,5.393939,0.3326111,0.5641256,1
"ENSDARG00000052728",-0.05761163,6.627573,0.3325645,0.5641529,1
"ENSDARG00000101380",-0.1499127,0.3698746,0.3324431,0.564224,1
"ENSDARG00000073744",0.09030586,4.540616,0.3323807,0.5642606,1
"ENSDARG00000092167",0.2603631,-1.685755,0.3322352,0.5643459,1
"ENSDARG00000017798",-0.08498454,5.572578,0.332066,0.5644451,1
"ENSDARG00000051926",0.08016916,3.750124,0.3320651,0.5644456,1
"ENSDARG00000040853",-0.08114992,4.176164,0.3320264,0.5644683,1
"ENSDARG00000063040",-0.171057,1.676255,0.3319969,0.5644856,1
"ENSDARG00000098286",0.09840248,2.669413,0.3319456,0.5645157,1
"ENSDARG00000046021",-0.2288079,-1.186337,0.3318999,0.5645425,1
"ENSDARG00000001971",0.1850466,1.760656,0.3315956,0.5647211,1
"ENSDARG00000007553",0.1167643,4.186405,0.3315346,0.5647569,1
"ENSDARG00000094833",-0.09261361,3.383107,0.3313496,0.5648655,1
"ENSDARG00000074270",-0.07300965,4.400762,0.3313126,0.5648872,1
"ENSDARG00000010732",0.08897489,2.703882,0.3313031,0.5648928,1
"ENSDARG00000074480",-0.1829097,1.566689,0.3312461,0.5649263,1
"ENSDARG00000059523",-0.2489286,1.190572,0.3312187,0.5649424,1
"ENSDARG00000024954",0.07121655,4.711565,0.3312164,0.5649437,1
"ENSDARG00000036728",0.7892065,-3.636529,0.3311992,0.5649538,1
"ENSDARG00000095214",0.7892065,-3.636529,0.3311992,0.5649538,1
"ENSDARG00000097291",0.7892065,-3.636529,0.3311992,0.5649538,1
"ENSDARG00000097599",0.7892065,-3.636529,0.3311992,0.5649538,1
"ENSDARG00000110304",0.7892065,-3.636529,0.3311992,0.5649538,1
"ENSDARG00000117204",0.7892065,-3.636529,0.3311992,0.5649538,1
"ENSDARG00000117227",0.7892065,-3.636529,0.3311992,0.5649538,1
"ENSDARG00000101872",-0.2684997,-0.3443531,0.3311251,0.5649974,1
"ENSDARG00000012467",0.07615127,4.653817,0.3309545,0.5650976,1
"ENSDARG00000077609",-0.4083468,-0.03069896,0.3309069,0.5651256,1
"ENSDARG00000079219",0.0558339,5.228633,0.3308896,0.5651357,1
"ENSDARG00000053122",-0.220022,2.415071,0.3308089,0.5651832,1
"ENSDARG00000015068",0.4291901,-2.498468,0.3307968,0.5651903,1
"ENSDARG00000069555",-0.2541083,-1.161426,0.3307842,0.5651977,1
"ENSDARG00000092467",-0.07526017,7.374274,0.3307359,0.5652261,1
"ENSDARG00000031768",-0.1069738,5.394885,0.3303617,0.5654462,1
"ENSDARG00000091905",0.5905393,-2.086704,0.33035,0.5654531,1
"ENSDARG00000102795",0.1518071,1.507842,0.330199,0.565542,1
"ENSDARG00000062323",-0.06556392,5.736804,0.3301963,0.5655435,1
"ENSDARG00000033418",-0.05988695,4.487388,0.3301563,0.565567,1
"ENSDARG00000095699",-0.584817,-1.849935,0.3301458,0.5655732,1
"ENSDARG00000105234",-0.3537051,-2.414481,0.3300988,0.5656009,1
"ENSDARG00000056590",0.0838098,2.806409,0.3300651,0.5656208,1
"ENSDARG00000104959",-0.1001522,1.833953,0.3299778,0.5656721,1
"ENSDARG00000016656",0.1049963,3.219569,0.3299719,0.5656757,1
"ENSDARG00000105183",-0.1965759,-0.003846466,0.3299506,0.5656882,1
"ENSDARG00000102608",0.094831,2.722635,0.3299475,0.56569,1
"ENSDARG00000030078",0.07901167,3.217729,0.3299448,0.5656916,1
"ENSDARG00000104835",0.05717601,5.336177,0.329902,0.5657168,1
"ENSDARG00000091961",0.2042445,0.01928938,0.3297775,0.5657901,1
"ENSDARG00000035765",-0.2938825,1.041181,0.3294715,0.5659705,1
"ENSDARG00000025641",-0.06395002,4.382519,0.3294432,0.5659871,1
"ENSDARG00000089109",-0.1012849,4.372515,0.3294292,0.5659954,1
"ENSDARG00000103619",0.09357019,3.555043,0.3293395,0.5660483,1
"ENSDARG00000003109",0.05553348,5.121649,0.3293247,0.566057,1
"ENSDARG00000087413",-0.1299965,3.506838,0.3289304,0.5662896,1
"ENSDARG00000062016",0.07294424,3.932531,0.3289298,0.5662899,1
"ENSDARG00000101578",-0.0648017,4.54522,0.3289257,0.5662924,1
"ENSDARG00000021336",-0.3545521,-2.414148,0.3289198,0.5662958,1
"ENSDARG00000103123",-0.2066912,2.167984,0.3288293,0.5663493,1
"ENSDARG00000092252",0.1490419,0.7260204,0.3287786,0.5663792,1
"ENSDARG00000113454",0.1264848,0.820845,0.3287077,0.566421,1
"ENSDARG00000116990",-0.446237,-2.198505,0.3286677,0.5664446,1
"ENSDARG00000076218",-0.1951198,0.501028,0.3285056,0.5665404,1
"ENSDARG00000095654",0.2755428,-0.9071227,0.3283111,0.5666553,1
"ENSDARG00000102787",0.06370613,4.428056,0.3281421,0.5667551,1
"ENSDARG00000058924",-0.5191453,-3.083964,0.3281179,0.5667695,1
"ENSDARG00000038308",-0.08055152,3.606375,0.3281128,0.5667724,1
"ENSDARG00000044053",-0.1377375,6.496681,0.3280456,0.5668122,1
"ENSDARG00000004204",0.1574006,0.7645184,0.3279661,0.5668592,1
"ENSDARG00000005456",0.05912927,5.07889,0.3279116,0.5668914,1
"ENSDARG00000098855",0.07913893,3.230995,0.3278571,0.5669236,1
"ENSDARG00000012485",-0.07763485,3.237059,0.3278337,0.5669375,1
"ENSDARG00000100568",-0.2681461,-1.666876,0.3278307,0.5669393,1
"ENSDARG00000010556",-0.1563925,0.226573,0.3278072,0.5669532,1
"ENSDARG00000028663",0.09613877,1.979425,0.3277338,0.5669965,1
"ENSDARG00000020241",0.05919485,4.557615,0.3275943,0.5670791,1
"ENSDARG00000039502",0.08688985,6.353478,0.3275923,0.5670803,1
"ENSDARG00000026453",-0.06728921,3.782048,0.3274274,0.5671779,1
"ENSDARG00000041533",0.08967798,2.816874,0.3273575,0.5672193,1
"ENSDARG00000113365",-0.1449119,0.08002444,0.3273339,0.5672332,1
"ENSDARG00000090836",0.0782444,2.943076,0.3273289,0.5672362,1
"ENSDARG00000012588",-0.07064791,3.835267,0.3272248,0.5672978,1
"ENSDARG00000057869",0.1150211,1.808269,0.3270416,0.5674063,1
"ENSDARG00000009886",0.08541858,3.359169,0.3269337,0.5674703,1
"ENSDARG00000102143",-0.1917027,-0.1844228,0.3267329,0.5675892,1
"ENSDARG00000099180",0.3961858,-2.205048,0.3266463,0.5676406,1
"ENSDARG00000037679",-0.06764791,3.889892,0.3266206,0.5676558,1
"ENSDARG00000087444",-0.5150852,-2.938841,0.3266101,0.567662,1
"ENSDARG00000052188",-0.49239,-2.594256,0.3265863,0.5676762,1
"ENSDARG00000110922",0.1097675,2.245965,0.3265145,0.5677187,1
"ENSDARG00000073947",0.5685755,-3.125825,0.326062,0.5679872,1
"ENSDARG00000016774",0.06889591,3.859719,0.3260317,0.5680052,1
"ENSDARG00000099798",-0.05744212,5.182089,0.3259257,0.5680681,1
"ENSDARG00000115266",-0.07241499,3.38744,0.3258492,0.5681135,1
"ENSDARG00000102705",0.0706284,3.669681,0.3257856,0.5681513,1
"ENSDARG00000060062",0.3246962,-2.180443,0.3257048,0.5681993,1
"ENSDARG00000078119",0.1858667,-0.6804651,0.325702,0.5682009,1
"ENSDARG00000088593",-0.07649311,3.731512,0.3256624,0.5682245,1
"ENSDARG00000078245",0.1485979,0.7251272,0.3256511,0.5682312,1
"ENSDARG00000041530",-0.07663944,3.633448,0.3254904,0.5683267,1
"ENSDARG00000092896",-0.2798604,-1.459364,0.3254034,0.5683783,1
"ENSDARG00000058946",0.06713458,4.373346,0.3253939,0.568384,1
"ENSDARG00000071217",-0.2058884,-0.2092803,0.3252722,0.5684564,1
"ENSDARG00000009113",0.1060477,2.447623,0.3252557,0.5684661,1
"ENSDARG00000111998",-0.1178804,1.35785,0.3252198,0.5684875,1
"ENSDARG00000096941",-0.1029207,1.794365,0.3250188,0.568607,1
"ENSDARG00000104887",-0.1962813,-0.8757042,0.3249831,0.5686283,1
"ENSDARG00000037238",0.06727297,4.626188,0.32495,0.5686479,1
"ENSDARG00000089974",0.1852153,-0.3783246,0.3249382,0.568655,1
"ENSDARG00000069230",0.1240337,0.8655749,0.3248542,0.568705,1
"ENSDARG00000092042",0.176412,-0.6417041,0.3247006,0.5687964,1
"ENSDARG00000056725",-0.06069739,8.576465,0.324653,0.5688247,1
"ENSDARG00000014008",-0.06320888,4.715359,0.3245727,0.5688725,1
"ENSDARG00000060150",0.05638406,5.091858,0.3245383,0.568893,1
"ENSDARG00000023627",-0.06480042,4.253647,0.3244614,0.5689388,1
"ENSDARG00000096989",-0.07939629,3.073626,0.3243609,0.5689986,1
"ENSDARG00000077161",-0.2028964,-0.4375938,0.324259,0.5690593,1
"ENSDARG00000094887",-0.1973211,-0.7739381,0.3242328,0.5690749,1
"ENSDARG00000094451",-0.07994385,4.466105,0.324229,0.5690772,1
"ENSDARG00000067996",0.05565725,5.272598,0.3241466,0.5691263,1
"ENSDARG00000093975",-0.3896437,-2.605676,0.3241075,0.5691496,1
"ENSDARG00000033955",-0.2134294,-0.5085652,0.3240906,0.5691597,1
"ENSDARG00000006420",-0.0649666,5.654537,0.3240888,0.5691607,1
"ENSDARG00000099022",0.08575217,8.929212,0.324048,0.5691851,1
"ENSDARG00000103588",-0.1439844,3.275027,0.3240042,0.5692111,1
"ENSDARG00000040564",-0.06507274,6.186518,0.3239679,0.5692328,1
"ENSDARG00000062478",0.1205022,1.290649,0.3239515,0.5692426,1
"ENSDARG00000063264",-0.1877384,3.510146,0.3239179,0.5692626,1
"ENSDARG00000003449",-0.197769,1.963138,0.3238963,0.5692755,1
"ENSDARG00000019963",-0.2497364,2.40119,0.3237105,0.5693863,1
"ENSDARG00000018460",-0.07068496,5.780562,0.3236751,0.5694074,1
"ENSDARG00000030999",0.08259547,2.793751,0.3235643,0.5694735,1
"ENSDARG00000053375",-0.08427148,3.926347,0.3234753,0.5695266,1
"ENSDARG00000070092",-0.1692513,0.4833037,0.323465,0.5695327,1
"ENSDARG00000076371",0.1126954,2.753414,0.3234473,0.5695432,1
"ENSDARG00000077950",0.06543594,4.61579,0.3233685,0.5695903,1
"ENSDARG00000104635",0.4843901,-2.956263,0.3233614,0.5695945,1
"ENSDARG00000095040",-0.7825595,-3.63309,0.3233137,0.569623,1
"ENSDARG00000001976",0.1023637,3.307298,0.3233089,0.5696259,1
"ENSDARG00000059699",-0.1749163,2.044069,0.3232768,0.569645,1
"ENSDARG00000039891",-0.4623444,-2.378905,0.3231271,0.5697344,1
"ENSDARG00000070812",0.7805636,-3.632402,0.3230229,0.5697966,1
"ENSDARG00000038859",-0.09625088,4.301324,0.322953,0.5698384,1
"ENSDARG00000062506",-0.06091134,5.092913,0.3229046,0.5698673,1
"ENSDARG00000002607",-0.146063,2.688173,0.3228657,0.5698906,1
"ENSDARG00000052271",-0.06625508,5.439547,0.3228518,0.5698988,1
"ENSDARG00000061419",0.1748643,-0.0471171,0.3228335,0.5699098,1
"ENSDARG00000108937",0.09746078,2.837044,0.3228333,0.5699099,1
"ENSDARG00000089505",-0.07069518,4.304199,0.3227759,0.5699442,1
"ENSDARG00000010002",-0.1378731,3.331625,0.3227677,0.5699491,1
"ENSDARG00000104953",-0.05378804,6.694709,0.3226731,0.5700056,1
"ENSDARG00000016038",-0.06772796,4.586774,0.3226703,0.5700073,1
"ENSDARG00000001857",-0.1123407,4.409369,0.3226568,0.5700154,1
"ENSDARG00000060192",0.1118648,1.546979,0.3225857,0.5700579,1
"ENSDARG00000063253",-0.1649681,1.996465,0.3223648,0.5701899,1
"ENSDARG00000062101",-0.2543723,0.315876,0.3223553,0.5701956,1
"ENSDARG00000020814",0.0989834,3.472483,0.322239,0.5702652,1
"ENSDARG00000014704",0.09302296,2.494685,0.3222074,0.5702841,1
"ENSDARG00000075528",-0.1207328,1.598955,0.3221225,0.5703349,1
"ENSDARG00000023587",0.08829183,2.790895,0.3220878,0.5703557,1
"ENSDARG00000076476",-0.7846881,-3.635305,0.3219524,0.5704367,1
"ENSDARG00000088329",-0.7846881,-3.635305,0.3219524,0.5704367,1
"ENSDARG00000096503",-0.7846881,-3.635305,0.3219524,0.5704367,1
"ENSDARG00000100081",-0.7846881,-3.635305,0.3219524,0.5704367,1
"ENSDARG00000105488",-0.7846881,-3.635305,0.3219524,0.5704367,1
"ENSDARG00000039136",-0.09118445,3.18202,0.3218835,0.5704779,1
"ENSDARG00000088690",0.1017111,1.930784,0.3218615,0.5704911,1
"ENSDARG00000053466",0.06988053,4.621492,0.3218155,0.5705186,1
"ENSDARG00000100142",-0.139309,0.4019828,0.321783,0.5705381,1
"ENSDARG00000115377",0.6945402,-3.92988,0.321781,0.5705393,1
"ENSDARG00000053950",0.08343852,2.958805,0.3217339,0.5705675,1
"ENSDARG00000089636",0.3634562,-2.437111,0.3216848,0.5705969,1
"ENSDARG00000056386",0.1298494,0.7416498,0.3215643,0.5706691,1
"ENSDARG00000018179",0.06195901,4.317628,0.3215362,0.5706859,1
"ENSDARG00000075509",0.06020129,4.92336,0.3213295,0.5708097,1
"ENSDARG00000057021",0.06617627,4.124944,0.3212529,0.5708557,1
"ENSDARG00000077121",0.05541245,5.052468,0.3212456,0.57086,1
"ENSDARG00000056741",-0.06929439,4.18013,0.3211825,0.5708979,1
"ENSDARG00000063155",0.06635695,4.641912,0.3211401,0.5709233,1
"ENSDARG00000058323",-0.0765522,3.498047,0.3211082,0.5709424,1
"ENSDARG00000013379",0.05538139,6.219591,0.3210952,0.5709502,1
"ENSDARG00000092191",-0.2181439,-0.6440438,0.3210916,0.5709524,1
"ENSDARG00000007982",-0.1313841,2.893037,0.320908,0.5710625,1
"ENSDARG00000005356",-0.1354519,2.858771,0.320896,0.5710697,1
"ENSDARG00000099577",-0.09439005,2.25978,0.3208506,0.5710969,1
"ENSDARG00000015662",-0.08202172,7.583051,0.3208434,0.5711013,1
"ENSDARG00000058451",0.07892428,10.80792,0.3207531,0.5711554,1
"ENSDARG00000023903",-0.1814967,1.259738,0.3206935,0.5711912,1
"ENSDARG00000103237",0.1783098,0.4611901,0.3205965,0.5712494,1
"ENSDARG00000019208",-0.1127876,4.00162,0.3205553,0.5712741,1
"ENSDARG00000102678",0.1109068,1.079232,0.3203411,0.5714027,1
"ENSDARG00000071578",-0.1311844,1.774443,0.3203016,0.5714264,1
"ENSDARG00000091864",0.2092475,-1.035967,0.3202816,0.5714384,1
"ENSDARG00000100839",0.3352686,-1.35805,0.3201115,0.5715406,1
"ENSDARG00000006818",0.0823434,3.554879,0.3200523,0.5715762,1
"ENSDARG00000007409",0.08355585,3.331544,0.3199144,0.5716591,1
"ENSDARG00000026165",-0.05714517,9.429007,0.3198,0.5717279,1
"ENSDARG00000098037",-0.3244167,0.1689719,0.3197328,0.5717683,1
"ENSDARG00000099444",-0.1742045,0.275843,0.3195545,0.5718755,1
"ENSDARG00000103121",-0.7647404,-3.615034,0.3194758,0.5719228,1
"ENSDARG00000012388",0.113963,2.503924,0.3194476,0.5719398,1
"ENSDARG00000074030",-0.1017668,5.735349,0.3194454,0.5719411,1
"ENSDARG00000103350",-0.07480657,3.9379,0.3193925,0.571973,1
"ENSDARG00000026017",0.06802506,3.91768,0.3192946,0.5720319,1
"ENSDARG00000004527",0.09048891,4.133405,0.3192919,0.5720335,1
"ENSDARG00000002797",-0.7806423,-3.635779,0.3192591,0.5720532,1
"ENSDARG00000068098",-0.7806423,-3.635779,0.3192591,0.5720532,1
"ENSDARG00000087015",-0.7806423,-3.635779,0.3192591,0.5720532,1
"ENSDARG00000097538",-0.7806423,-3.635779,0.3192591,0.5720532,1
"ENSDARG00000117503",-0.7806423,-3.635779,0.3192591,0.5720532,1
"ENSDARG00000117658",-0.7806423,-3.635779,0.3192591,0.5720532,1
"ENSDARG00000056911",-0.2689638,-1.12832,0.3192254,0.5720736,1
"ENSDARG00000100374",-0.05641337,6.928496,0.3191512,0.5721182,1
"ENSDARG00000041073",0.1299468,1.471799,0.3191046,0.5721463,1
"ENSDARG00000074827",0.1376802,0.2529755,0.3190439,0.5721828,1
"ENSDARG00000055338",-0.1008497,1.65341,0.3190393,0.5721855,1
"ENSDARG00000068976",0.1285061,0.7071054,0.3190237,0.572195,1
"ENSDARG00000094105",-0.2762503,-1.773194,0.3189596,0.5722336,1
"ENSDARG00000034060",0.06940957,3.606662,0.3188732,0.5722856,1
"ENSDARG00000053753",0.05811013,4.710437,0.3188638,0.5722913,1
"ENSDARG00000045401",-0.06237359,5.756074,0.3188625,0.572292,1
"ENSDARG00000039354",-0.09368171,2.052989,0.3187674,0.5723494,1
"ENSDARG00000105013",-0.1096027,2.315601,0.318715,0.5723809,1
"ENSDARG00000087693",-0.08559501,5.475404,0.3186968,0.5723919,1
"ENSDARG00000093448",-0.07914445,5.961983,0.3186653,0.5724109,1
"ENSDARG00000080987",0.1982715,0.2511205,0.3185771,0.572464,1
"ENSDARG00000110572",-0.1400502,0.6194141,0.318534,0.57249,1
"ENSDARG00000086998",0.1399597,0.6619419,0.3184613,0.5725338,1
"ENSDARG00000093338",-0.1595645,0.0167013,0.3184606,0.5725343,1
"ENSDARG00000063219",-0.05886508,6.272517,0.3183671,0.5725906,1
"ENSDARG00000087657",-0.0797991,5.839526,0.3182257,0.5726759,1
"ENSDARG00000055690",-0.1423414,0.4427334,0.3182121,0.5726841,1
"ENSDARG00000103663",-0.1505123,1.459378,0.3181423,0.5727262,1
"ENSDARG00000068742",-0.7789106,-3.635983,0.3181072,0.5727474,1
"ENSDARG00000088502",-0.7789106,-3.635983,0.3181072,0.5727474,1
"ENSDARG00000092096",-0.7789106,-3.635983,0.3181072,0.5727474,1
"ENSDARG00000092324",-0.7789106,-3.635983,0.3181072,0.5727474,1
"ENSDARG00000092538",-0.7789106,-3.635983,0.3181072,0.5727474,1
"ENSDARG00000101360",-0.7789106,-3.635983,0.3181072,0.5727474,1
"ENSDARG00000117608",-0.7789106,-3.635983,0.3181072,0.5727474,1
"ENSDARG00000070954",0.09894747,1.901591,0.3180876,0.5727592,1
"ENSDARG00000013539",0.1229441,1.766367,0.3180748,0.572767,1
"ENSDARG00000093024",-0.1579432,-0.01426364,0.3180212,0.5727993,1
"ENSDARG00000087251",0.1147337,2.157362,0.3179812,0.5728234,1
"ENSDARG00000052025",-0.06006534,4.624545,0.3179455,0.572845,1
"ENSDARG00000096111",0.650913,-3.023381,0.3179442,0.5728458,1
"ENSDARG00000005458",0.05700173,5.341465,0.3178349,0.5729117,1
"ENSDARG00000092295",-0.2935607,-1.222679,0.3178301,0.5729146,1
"ENSDARG00000062268",-0.1031748,2.783906,0.3177031,0.5729913,1
"ENSDARG00000103964",-0.5125999,-3.083115,0.3176464,0.5730255,1
"ENSDARG00000110173",-0.3237833,-2.019269,0.3176323,0.5730341,1
"ENSDARG00000062370",0.05316289,5.542752,0.3176116,0.5730466,1
"ENSDARG00000023797",0.06720599,6.403658,0.3175277,0.5730972,1
"ENSDARG00000016460",-0.1311506,3.780747,0.317496,0.5731163,1
"ENSDARG00000090998",-0.08365704,2.457376,0.3173977,0.5731757,1
"ENSDARG00000042145",0.4751081,-2.957287,0.3173267,0.5732187,1
"ENSDARG00000116574",-0.3192533,-2.253016,0.3173027,0.5732332,1
"ENSDARG00000091489",-0.223597,-1.090289,0.3172813,0.5732461,1
"ENSDARG00000076092",0.09229147,2.885273,0.3171354,0.5733343,1
"ENSDARG00000054911",0.05921468,5.320656,0.317109,0.5733502,1
"ENSDARG00000061352",-0.09645165,5.169736,0.3170488,0.5733867,1
"ENSDARG00000010347",0.134377,0.7068317,0.3170429,0.5733902,1
"ENSDARG00000024112",-0.06365771,4.012692,0.3169712,0.5734336,1
"ENSDARG00000105376",-0.5323235,-3.190465,0.3169666,0.5734364,1
"ENSDARG00000105760",-0.1759549,1.152151,0.316939,0.573453,1
"ENSDARG00000104288",-0.1735804,-0.2034271,0.3169067,0.5734725,1
"ENSDARG00000103306",-0.1357364,0.9124876,0.3168546,0.5735041,1
"ENSDARG00000011909",-0.08624634,3.366967,0.3168535,0.5735047,1
"ENSDARG00000039969",-0.05700067,4.822614,0.3167616,0.5735603,1
"ENSDARG00000043814",0.1000415,2.147216,0.3167312,0.5735787,1
"ENSDARG00000099556",-0.1738085,-0.1189984,0.3167079,0.5735929,1
"ENSDARG00000091692",-0.13669,0.1639096,0.3166887,0.5736045,1
"ENSDARG00000105503",0.0703258,5.250994,0.3166829,0.573608,1
"ENSDARG00000040141",-0.7766066,-3.636253,0.3165843,0.5736676,1
"ENSDARG00000092885",-0.7766066,-3.636253,0.3165843,0.5736676,1
"ENSDARG00000113032",-0.7766066,-3.636253,0.3165843,0.5736676,1
"ENSDARG00000101087",0.1450753,0.905718,0.3163007,0.5738393,1
"ENSDARG00000098827",-0.7761853,-3.634343,0.3162954,0.5738426,1
"ENSDARG00000110616",-0.7761853,-3.634343,0.3162954,0.5738426,1
"ENSDARG00000069989",-0.0672243,4.906034,0.3162026,0.5738987,1
"ENSDARG00000078392",-0.1182334,2.601107,0.316194,0.5739039,1
"ENSDARG00000062235",0.1931792,-0.7933305,0.3161315,0.5739418,1
"ENSDARG00000061214",0.0602449,5.929694,0.3161056,0.5739575,1
"ENSDARG00000018782",-0.1002209,4.347462,0.3159785,0.5740345,1
"ENSDARG00000087741",0.1351017,2.64795,0.3158638,0.574104,1
"ENSDARG00000100738",0.2958048,-2.115551,0.3158519,0.5741112,1
"ENSDARG00000101271",0.1014265,1.70646,0.3158003,0.5741425,1
"ENSDARG00000069525",0.101233,2.939501,0.3157926,0.5741472,1
"ENSDARG00000008818",-0.08147278,3.886073,0.3155563,0.5742904,1
"ENSDARG00000003307",-0.06731581,4.489785,0.3154675,0.5743443,1
"ENSDARG00000093164",-0.7748792,-3.636457,0.3154403,0.5743608,1
"ENSDARG00000093786",-0.7748792,-3.636457,0.3154403,0.5743608,1
"ENSDARG00000094226",-0.7748792,-3.636457,0.3154403,0.5743608,1
"ENSDARG00000094492",-0.7748792,-3.636457,0.3154403,0.5743608,1
"ENSDARG00000095230",-0.7748792,-3.636457,0.3154403,0.5743608,1
"ENSDARG00000095721",-0.7748792,-3.636457,0.3154403,0.5743608,1
"ENSDARG00000095905",-0.7748792,-3.636457,0.3154403,0.5743608,1
"ENSDARG00000097784",-0.7748792,-3.636457,0.3154403,0.5743608,1
"ENSDARG00000097946",-0.7748792,-3.636457,0.3154403,0.5743608,1
"ENSDARG00000100604",-0.7748792,-3.636457,0.3154403,0.5743608,1
"ENSDARG00000102592",-0.7748792,-3.636457,0.3154403,0.5743608,1
"ENSDARG00000111623",-0.7748792,-3.636457,0.3154403,0.5743608,1
"ENSDARG00000074652",0.1181624,0.8722335,0.3154185,0.5743741,1
"ENSDARG00000034633",-0.08202099,3.726148,0.3153689,0.5744041,1
"ENSDARG00000117816",-0.1779457,-0.4419964,0.3152952,0.5744489,1
"ENSDARG00000077257",-0.1143721,1.61489,0.3152498,0.5744764,1
