gene_id	f1.expected_count	f2.expected_count	f3.expected_count	f4.expected_count	f5.expected_count	f6.expected_count
ENSDARG00000116227	0.00	0.00	0.00	0.50	0.49	0.75
ENSDARG00000116228	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116231	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116234	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116236	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116246	21.32	26.08	22.44	38.35	6.81	26.03
ENSDARG00000116247	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116248	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116253	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116254	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116255	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116259	42.23	56.63	32.27	48.32	47.00	62.20
ENSDARG00000116261	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116266	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116268	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116269	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116271	685.55	665.99	546.06	833.14	860.06	787.83
ENSDARG00000116273	5.00	3.49	2.00	2.00	1.00	1.49
ENSDARG00000116276	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116277	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116279	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116282	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116283	1.00	0.00	0.86	0.00	1.07	0.72
ENSDARG00000116284	0.00	1.00	0.00	0.00	0.00	0.00
ENSDARG00000116285	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116289	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116290	1.00	1.00	0.00	0.00	0.00	0.00
ENSDARG00000116291	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116293	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116297	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116298	3.60	0.00	0.00	5.25	0.00	0.00
ENSDARG00000116300	92.00	94.00	79.00	114.00	108.00	100.00
ENSDARG00000116302	11.81	7.17	13.35	24.39	14.07	15.24
ENSDARG00000116305	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116306	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116308	16.00	0.00	11.00	19.00	0.00	16.00
ENSDARG00000116310	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116313	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116324	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116325	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116326	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116328	4.31	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116333	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116334	23.00	22.00	16.00	39.00	33.00	26.00
ENSDARG00000116336	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116338	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116340	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116341	52.00	75.00	53.00	98.00	59.00	72.00
ENSDARG00000116342	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116344	347.70	299.17	302.67	428.63	312.63	411.23
ENSDARG00000116345	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116346	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116352	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116353	180.00	226.00	124.00	224.00	120.00	227.00
ENSDARG00000116355	0.00	0.00	0.00	0.50	1.00	0.50
ENSDARG00000116356	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116358	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116359	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116360	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116362	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116363	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116365	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116367	18.06	17.24	11.98	16.57	21.37	6.92
ENSDARG00000116369	0.00	0.00	0.00	1.15	0.00	0.00
ENSDARG00000116374	22.00	18.00	24.00	29.00	23.00	40.00
ENSDARG00000116376	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116378	179.00	159.00	123.00	186.00	178.00	155.00
ENSDARG00000116383	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116384	1.00	1.00	1.00	1.00	1.00	0.00
ENSDARG00000116385	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116389	0.00	0.00	0.00	0.00	0.00	1.00
ENSDARG00000116390	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116393	7.00	14.00	12.00	20.00	9.00	14.00
ENSDARG00000116394	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116396	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116400	0.00	0.00	3.23	0.00	0.00	0.00
ENSDARG00000116402	9.00	3.00	3.00	7.00	7.15	13.71
ENSDARG00000116403	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116404	9.00	8.00	4.00	8.00	6.00	9.00
ENSDARG00000116405	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116406	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116411	6.39	1.20	1.49	5.76	9.11	6.48
ENSDARG00000116415	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116421	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116425	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116427	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116428	0.00	0.00	0.00	1.00	1.00	0.00
ENSDARG00000116430	28.00	19.00	11.00	32.00	51.00	19.00
ENSDARG00000116433	14.00	19.00	9.00	10.00	8.00	13.00
ENSDARG00000116438	32.00	60.00	29.00	55.00	33.00	54.00
ENSDARG00000116442	45.00	66.00	46.00	69.00	17.00	42.00
ENSDARG00000116443	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116445	239.00	243.00	144.00	277.00	256.00	290.00
ENSDARG00000116452	18.13	12.12	7.00	14.05	7.10	12.98
ENSDARG00000116455	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116457	184.54	132.56	151.98	242.94	250.80	180.67
ENSDARG00000116465	0.00	0.00	0.00	0.00	1.00	0.00
ENSDARG00000116470	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116471	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116472	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116474	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116475	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116477	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116478	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116479	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116480	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116481	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116483	0.00	1.00	4.00	4.00	2.00	2.00
ENSDARG00000116484	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116487	12.00	11.00	10.00	16.00	11.00	14.00
ENSDARG00000116490	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116491	7560.57	7591.66	5503.80	8267.20	8427.61	8345.42
ENSDARG00000116492	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116493	18.00	27.00	21.00	19.00	12.00	29.00
ENSDARG00000116494	0.63	0.35	1.74	0.00	0.75	0.83
ENSDARG00000116497	36.00	90.00	80.00	65.00	51.00	60.00
ENSDARG00000116500	0.00	4.70	0.00	0.00	0.00	0.00
ENSDARG00000116503	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116506	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116509	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116510	10.00	4.50	11.00	17.00	16.50	3.00
ENSDARG00000116511	21.00	24.00	17.00	30.00	19.00	21.00
ENSDARG00000116512	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116513	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116514	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116515	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116521	0.00	0.00	0.17	0.00	0.00	0.00
ENSDARG00000116524	5.00	1.00	3.00	2.00	3.00	4.00
ENSDARG00000116526	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116527	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116531	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116532	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116538	0.00	0.00	0.00	0.00	1.00	0.00
ENSDARG00000116540	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116546	2.04	0.00	3.64	0.00	0.00	1.05
ENSDARG00000116547	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116549	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116556	299.00	402.00	282.00	415.00	222.00	371.00
ENSDARG00000116558	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116559	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116565	1.00	1.00	0.00	3.00	3.00	0.00
ENSDARG00000116567	0.00	0.00	0.00	0.00	0.00	1.61
ENSDARG00000116570	1.66	0.00	9.98	5.65	2.72	3.70
ENSDARG00000116572	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116573	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116574	4.32	6.12	4.56	3.14	4.15	4.74
ENSDARG00000116575	39.00	54.00	25.00	37.00	56.00	55.00
ENSDARG00000116576	0.00	0.03	0.00	0.00	0.00	0.00
ENSDARG00000116577	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116579	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116583	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116584	5.00	7.00	10.00	16.00	2.00	11.00
ENSDARG00000116586	191.89	136.82	134.65	256.21	201.76	157.34
ENSDARG00000116587	1.80	20.23	12.56	13.68	18.51	16.30
ENSDARG00000116588	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116592	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116593	4.00	8.00	5.00	4.00	0.00	4.00
ENSDARG00000116594	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116599	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116601	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116608	540.00	510.00	383.00	549.00	461.00	581.00
ENSDARG00000116611	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116613	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116616	0.00	0.00	0.00	1.00	0.00	0.00
ENSDARG00000116617	2867.00	2708.00	1507.00	2515.00	3068.00	3116.00
ENSDARG00000116618	86.56	78.57	61.29	81.32	50.72	93.59
ENSDARG00000116620	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116621	2.00	1.00	1.00	3.00	1.00	0.00
ENSDARG00000116623	5.13	1.12	1.22	0.00	1.52	1.52
ENSDARG00000116625	153.71	164.44	101.81	218.18	168.68	182.66
ENSDARG00000116626	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116627	0.00	1.00	0.00	3.00	4.24	0.00
ENSDARG00000116628	331.00	320.00	278.00	507.00	557.00	352.00
ENSDARG00000116630	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116633	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116635	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116636	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116637	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116640	0.50	3.36	0.48	0.00	0.00	1.24
ENSDARG00000116643	2.00	0.00	1.00	0.00	2.00	3.00
ENSDARG00000116646	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116649	986.00	1053.00	767.00	1168.00	1214.00	1167.00
ENSDARG00000116652	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116653	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116654	1.04	7.20	3.00	4.00	5.22	2.03
ENSDARG00000116657	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116658	4.00	7.00	0.00	6.00	3.00	7.00
ENSDARG00000116660	5.00	2.39	5.00	10.00	9.00	11.00
ENSDARG00000116661	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116666	16.00	32.00	26.00	33.00	16.00	20.00
ENSDARG00000116668	3.00	5.00	0.00	1.67	1.00	0.00
ENSDARG00000116673	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116675	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116676	0.00	3.46	0.00	0.00	0.01	0.00
ENSDARG00000116679	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116680	1149.00	1439.00	1023.00	1575.00	1007.00	1350.00
ENSDARG00000116681	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116683	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116684	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116686	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116690	3.00	3.00	5.00	8.00	9.00	2.00
ENSDARG00000116691	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116692	11.27	12.23	10.00	11.09	8.79	9.25
ENSDARG00000116704	0.00	0.00	0.00	0.00	1.00	0.00
ENSDARG00000116705	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116707	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116708	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116712	244.00	294.00	209.00	391.00	235.00	302.00
ENSDARG00000116713	58.00	79.00	69.00	117.00	83.00	111.00
ENSDARG00000116715	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116716	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116717	62.20	52.13	39.42	89.46	52.93	58.42
ENSDARG00000116720	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116723	21.00	15.00	18.00	31.00	9.00	48.00
ENSDARG00000116725	76.00	96.00	82.00	101.00	90.00	96.00
ENSDARG00000116726	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116727	16.00	20.00	17.00	27.00	5.00	27.00
ENSDARG00000116732	20.00	28.00	23.00	34.00	15.00	36.00
ENSDARG00000116733	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116736	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116743	1211.00	1362.00	1003.00	1440.00	1231.00	1361.00
ENSDARG00000116745	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116746	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116747	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116749	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116751	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116752	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116753	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116756	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116758	39.00	48.00	21.00	42.00	35.00	48.00
ENSDARG00000116759	0.00	0.00	0.00	1.00	0.00	0.00
ENSDARG00000116762	0.00	0.00	2.00	0.71	0.00	0.00
ENSDARG00000116763	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116765	77.00	74.00	49.00	78.00	63.00	93.00
ENSDARG00000116769	218.00	400.00	262.00	367.00	137.00	306.00
ENSDARG00000116770	0.00	0.00	0.00	0.00	0.00	1.00
ENSDARG00000116772	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116778	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116780	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116781	0.00	1.00	0.00	0.00	1.00	1.00
ENSDARG00000116784	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116789	25.00	36.00	24.00	37.00	18.00	27.00
ENSDARG00000116796	8.00	8.00	2.00	6.00	3.00	4.00
ENSDARG00000116800	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116802	0.00	0.00	2.00	1.00	0.00	2.00
ENSDARG00000116804	41.00	38.00	31.00	89.00	86.00	44.00
ENSDARG00000116806	1245.00	1172.00	1142.00	1912.00	1602.00	1345.00
ENSDARG00000116807	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116814	73.00	83.72	73.94	94.00	91.00	87.00
ENSDARG00000116815	32.00	52.00	29.00	56.00	29.00	38.00
ENSDARG00000116816	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116818	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116823	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116824	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116825	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116826	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116829	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116830	0.00	0.00	2.00	0.00	0.00	0.00
ENSDARG00000116832	14.00	13.00	9.00	26.00	18.00	14.00
ENSDARG00000116833	118.00	101.00	81.00	136.00	96.00	134.00
ENSDARG00000116835	1204.00	1133.00	949.00	1507.00	1471.00	1472.00
ENSDARG00000116838	0.00	0.00	0.00	0.00	0.00	3.00
ENSDARG00000116840	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116843	2.00	4.00	1.00	3.00	1.00	4.00
ENSDARG00000116848	1.00	2.00	1.00	3.00	3.00	2.00
ENSDARG00000116852	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116853	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116855	3.60	3.99	0.00	0.00	0.00	3.00
ENSDARG00000116856	0.00	1.00	0.00	0.00	0.00	0.00
ENSDARG00000116857	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116862	0.00	1.00	1.78	1.75	0.00	5.02
ENSDARG00000116863	67.00	85.00	45.00	101.00	67.00	86.00
ENSDARG00000116865	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116868	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116869	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116871	1075.00	1927.00	1196.00	1724.00	857.00	1481.00
ENSDARG00000116873	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116874	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116876	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116881	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116887	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116893	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116895	7.00	13.00	5.00	17.00	9.00	13.00
ENSDARG00000116896	20.00	10.00	7.00	15.00	11.00	8.00
ENSDARG00000116898	11.00	16.00	11.00	17.00	19.00	14.00
ENSDARG00000116909	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116910	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116911	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116912	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116915	54.91	54.66	57.70	77.14	58.99	58.95
ENSDARG00000116916	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116917	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116924	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116926	2.50	0.50	1.00	2.50	2.00	0.00
ENSDARG00000116928	16.00	25.00	18.00	21.00	32.00	28.00
ENSDARG00000116935	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116937	260.00	314.00	213.00	383.00	156.00	346.00
ENSDARG00000116938	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116939	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116940	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116941	4.00	4.00	0.00	0.00	1.00	2.00
ENSDARG00000116942	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116943	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116945	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116946	6.13	9.31	5.57	6.49	2.80	10.67
ENSDARG00000116947	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116952	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116953	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116954	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116958	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116959	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116963	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116964	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116966	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116969	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116970	0.00	0.00	0.00	0.00	0.00	0.39
ENSDARG00000116971	0.00	3.00	0.00	1.00	1.00	1.00
ENSDARG00000116976	12.00	8.00	5.00	8.00	3.00	7.00
ENSDARG00000116979	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116980	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000116982	1.82	0.00	0.00	1.14	0.00	0.00
ENSDARG00000116984	1.00	2.00	0.00	1.00	2.00	1.00
ENSDARG00000116986	96.72	106.04	77.12	128.45	73.24	154.92
ENSDARG00000116988	18.00	14.00	14.00	27.00	15.00	27.00
ENSDARG00000116990	1.00	4.50	5.40	2.00	4.00	11.67
ENSDARG00000116992	20.85	16.09	9.79	26.48	17.96	28.33
ENSDARG00000116994	4.00	8.00	5.00	9.00	12.00	8.00
ENSDARG00000116999	0.00	1.00	0.00	0.00	1.00	3.00
ENSDARG00000117000	9.00	9.00	11.00	13.00	15.00	17.00
ENSDARG00000117001	288.00	333.00	278.00	475.00	504.00	354.00
ENSDARG00000117006	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000117007	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000117008	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000117011	32.93	21.02	28.59	27.08	18.37	24.91
ENSDARG00000117016	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000117021	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000117022	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000117023	1.00	0.00	1.00	3.00	1.00	3.00
ENSDARG00000117030	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000117031	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000117034	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000117035	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000117036	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000117044	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000117046	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000117047	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000117053	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000117055	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000117056	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000117058	0.00	0.32	1.67	1.00	0.00	1.07
ENSDARG00000117062	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000117063	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000117065	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000117069	28.00	43.00	40.00	45.00	27.00	37.00
ENSDARG00000117071	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000117075	25.00	41.00	16.00	29.00	27.00	31.00
ENSDARG00000117076	142.64	176.85	141.00	215.64	194.41	162.71
ENSDARG00000117077	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000117081	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000117082	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000117085	1.00	2.00	4.00	3.00	4.00	2.00
ENSDARG00000117089	267.00	239.00	184.00	265.00	261.00	252.00
ENSDARG00000117093	105.00	149.00	95.00	147.00	79.00	144.00
ENSDARG00000117096	10.68	16.59	10.86	0.00	9.67	15.51
ENSDARG00000117097	35.75	32.12	33.31	31.81	38.10	28.09
ENSDARG00000117098	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000117101	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000117105	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000117106	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000117107	16.00	10.00	21.00	18.00	29.00	15.00
ENSDARG00000117109	142.00	126.00	214.00	335.46	367.00	152.00
ENSDARG00000117113	13.04	2.30	4.78	3.19	14.57	12.22
ENSDARG00000117117	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000117118	0.00	0.00	1.00	0.00	1.00	1.08
ENSDARG00000117122	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000117123	0.00	2.00	0.00	1.00	0.00	1.00
ENSDARG00000117125	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000117126	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000117127	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000117128	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000117129	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000117130	245.00	221.00	207.00	343.00	255.00	267.21
ENSDARG00000117132	25.34	39.78	19.57	29.30	21.17	27.17
ENSDARG00000117133	261.00	237.00	110.00	195.00	186.00	304.00
ENSDARG00000117135	0.00	1.00	0.00	2.00	0.00	0.00
ENSDARG00000117139	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000117143	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000117144	10.00	10.00	10.00	17.00	10.00	10.00
ENSDARG00000117145	467.00	433.00	349.00	545.00	524.00	479.00
ENSDARG00000117147	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000117148	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000117155	7.00	13.00	13.00	26.00	19.00	16.00
ENSDARG00000117156	12.49	18.00	13.84	12.75	7.71	21.98
ENSDARG00000117159	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000117163	34.50	56.94	39.34	36.75	26.45	42.79
ENSDARG00000117166	0.00	0.00	0.00	0.00	0.00	0.00
ENSDARG00000117168	0.00	0.00	0.00	1.75	6.86	4.25
